,depth,table,x,y,z,price,carat,cut,color,clarity,city
23304,60.7,57.0,4.48,4.45,2.71,668,0.33,Ideal,H,VS2,Paris
23305,63.0,56.0,6.15,6.05,3.84,3743,0.91,Ideal,H,VS2,Paris
23306,62.0,59.0,6.0,5.96,3.71,3393,0.83,Premium,F,VS2,Paris
23307,59.0,59.0,6.54,6.51,3.85,7072,1.0,Premium,F,VS2,Paris
23308,60.7,60.0,4.46,4.5,2.72,686,0.34,Premium,F,VS2,Paris
23309,62.4,60.0,6.83,6.8,4.25,9513,1.24,Premium,F,VS2,Paris
23310,62.3,58.0,6.56,6.51,4.07,6399,1.06,Premium,F,VS2,Paris
23311,59.6,58.0,6.94,7.02,4.16,8855,1.23,Premium,F,VS2,Paris
23312,61.2,58.0,4.37,4.35,2.67,802,0.31,Premium,F,VS2,Paris
23313,62.3,60.0,5.1,5.07,3.17,1574,0.51,Premium,F,VS2,Paris
23314,60.1,59.0,5.2,5.18,3.12,1574,0.51,Premium,F,VS2,Paris
23315,62.5,58.0,5.25,5.22,3.27,2376,0.55,Premium,F,VS2,Paris
23316,60.6,61.0,5.13,5.1,3.1,1433,0.5,Premium,F,VS2,Paris
23317,60.2,59.0,4.43,4.4,2.66,828,0.32,Premium,F,VS2,Paris
23318,60.4,59.0,4.57,4.54,2.75,879,0.35,Premium,F,VS2,Paris
23319,59.7,58.0,5.37,5.31,3.19,1698,0.55,Premium,F,VS2,Paris
23320,61.9,59.0,7.39,7.31,4.55,14465,1.51,Premium,F,VS2,Paris
23321,62.6,58.0,4.49,4.46,2.8,880,0.34,Premium,F,VS2,Paris
23322,60.6,58.0,5.26,5.2,3.17,2290,0.53,Premium,F,VS2,Paris
23323,59.9,59.0,6.46,6.42,3.86,5864,1.0,Premium,F,VS2,Paris
23324,58.5,60.0,7.62,7.56,4.44,14483,1.53,Premium,F,VS2,Paris
23325,62.6,58.0,6.45,6.4,4.02,5774,1.03,Premium,F,VS2,Paris
23326,61.2,59.0,4.87,4.84,2.97,968,0.43,Premium,F,VS2,Paris
23327,60.5,59.0,4.67,4.72,2.84,800,0.38,Premium,F,VS2,Paris
23328,61.0,58.0,4.72,4.79,2.9,842,0.4,Premium,F,VS2,Paris
23329,61.8,60.0,5.69,5.64,3.5,2818,0.7,Premium,F,VS2,Paris
23330,61.0,59.0,4.76,4.71,2.89,1080,0.4,Premium,F,VS2,Paris
23331,63.0,61.0,5.64,5.59,3.54,2648,0.7,Premium,F,VS2,Paris
23332,62.2,58.0,4.83,4.88,3.02,926,0.44,Premium,F,VS2,Paris
23333,60.6,59.0,5.13,5.03,3.08,1433,0.5,Premium,F,VS2,Paris
23334,62.0,58.0,4.31,4.37,2.69,625,0.31,Premium,F,VS2,Paris
23335,61.4,62.0,4.34,4.32,2.66,802,0.31,Premium,F,VS2,Paris
23336,62.0,62.0,7.35,7.23,4.52,13771,1.51,Premium,F,VS2,Paris
23337,63.0,60.0,6.85,6.74,4.28,7154,1.22,Premium,F,VS2,Paris
23338,62.2,58.0,4.31,4.28,2.67,776,0.3,Premium,F,VS2,Paris
23339,59.5,58.0,5.85,5.75,3.45,2838,0.7,Premium,F,VS2,Paris
23340,61.6,61.0,7.54,7.47,4.62,14833,1.61,Premium,F,VS2,Paris
23341,62.4,57.0,5.67,5.71,3.55,2956,0.7,Very Good,F,VS2,Paris
23342,62.9,56.0,4.3,4.32,2.71,625,0.31,Very Good,F,VS2,Paris
23343,61.3,55.0,5.93,6.01,3.66,3954,0.8,Very Good,F,VS2,Paris
23344,61.4,58.4,4.37,4.4,2.69,667,0.31,Very Good,F,VS2,Paris
23345,62.3,57.0,6.8,6.84,4.25,8575,1.22,Very Good,F,VS2,Paris
23346,61.8,58.0,5.35,5.4,3.32,1723,0.59,Very Good,F,VS2,Paris
23347,60.7,61.0,6.97,7.01,4.24,8928,1.27,Very Good,F,VS2,Paris
23348,62.9,53.3,7.31,7.36,4.61,15649,1.52,Very Good,F,VS2,Paris
23349,62.2,57.0,6.17,6.24,3.86,4617,0.9,Very Good,F,VS2,Paris
23350,62.1,57.0,5.37,5.39,3.34,1772,0.6,Very Good,F,VS2,Paris
23351,64.2,59.0,6.07,6.11,3.91,4268,0.9,Very Good,F,VS2,Paris
23352,61.9,60.0,7.29,7.32,4.52,13001,1.5,Very Good,F,VS2,Paris
23353,63.8,56.9,6.29,6.36,4.04,6841,1.0,Very Good,F,VS2,Paris
23354,62.9,57.0,4.26,4.29,2.69,605,0.3,Very Good,F,VS2,Paris
23355,60.5,55.0,5.24,5.29,3.19,1610,0.53,Very Good,F,VS2,Paris
23356,63.1,57.0,6.39,6.29,4.0,5226,1.01,Very Good,F,VS2,Paris
23357,63.3,55.0,4.66,4.63,2.94,1011,0.39,Very Good,F,VS2,Paris
23358,61.3,61.0,5.8,5.84,3.57,2775,0.74,Very Good,F,VS2,Paris
23359,62.9,59.0,4.04,4.07,2.55,453,0.26,Very Good,F,VS2,Paris
23360,62.2,56.0,6.01,6.08,3.76,3705,0.85,Very Good,F,VS2,Paris
23361,62.3,59.0,5.63,5.7,3.53,2744,0.7,Very Good,F,VS2,Paris
23362,58.8,60.0,4.37,4.41,2.58,524,0.3,Very Good,F,VS2,Paris
23363,63.2,58.0,5.13,5.16,3.25,1578,0.53,Very Good,F,VS2,Paris
23364,62.1,57.0,6.38,6.43,3.98,7098,1.01,Very Good,F,VS2,Paris
23365,58.4,62.0,4.76,4.79,2.79,821,0.39,Very Good,F,VS2,Paris
23366,63.6,54.0,4.33,4.28,2.74,749,0.31,Good,F,VS2,Paris
23367,62.9,58.0,5.61,5.65,3.54,2362,0.7,Good,F,VS2,Paris
23368,63.6,57.0,5.03,5.07,3.21,1436,0.5,Good,F,VS2,Paris
23369,63.2,56.5,5.05,5.08,3.2,1569,0.51,Good,F,VS2,Paris
23370,64.4,56.0,6.23,6.28,4.03,5407,1.0,Good,F,VS2,Paris
23371,59.8,61.0,6.18,6.22,3.71,4253,0.9,Good,F,VS2,Paris
23372,58.1,62.0,5.76,5.83,3.36,2309,0.67,Good,F,VS2,Paris
23373,63.3,59.0,6.37,6.4,4.04,6479,1.02,Good,F,VS2,Paris
23374,64.2,59.0,6.4,6.28,4.07,6397,1.02,Good,F,VS2,Paris
23375,64.3,55.0,4.56,4.64,2.96,681,0.39,Good,F,VS2,Paris
23376,62.6,57.0,4.33,4.29,2.7,802,0.31,Ideal,F,VS2,Paris
23377,62.4,54.0,5.03,5.03,3.15,1279,0.48,Ideal,F,VS2,Paris
23378,61.8,53.0,4.36,4.38,2.7,591,0.31,Ideal,F,VS2,Paris
23379,61.8,57.0,5.39,5.35,3.32,2401,0.58,Ideal,F,VS2,Paris
23380,61.0,56.0,6.55,6.62,4.02,6393,1.02,Ideal,F,VS2,Paris
23381,60.8,57.0,4.56,4.52,2.76,906,0.35,Ideal,F,VS2,Paris
23382,62.2,54.0,4.03,4.07,2.52,460,0.25,Ideal,F,VS2,Paris
23383,62.2,57.0,4.63,4.6,2.87,1026,0.38,Ideal,F,VS2,Paris
23384,62.7,58.0,5.72,5.77,3.6,2939,0.73,Ideal,F,VS2,Paris
23385,61.3,57.0,5.91,5.93,3.63,3259,0.78,Ideal,F,VS2,Paris
23386,62.5,55.0,5.08,5.13,3.19,1442,0.51,Ideal,F,VS2,Paris
23387,62.4,54.0,4.65,4.6,2.89,969,0.38,Ideal,F,VS2,Paris
23388,61.2,56.0,4.44,4.41,2.71,828,0.32,Ideal,F,VS2,Paris
23389,61.1,57.0,4.63,4.67,2.84,746,0.37,Ideal,F,VS2,Paris
23390,61.3,54.0,7.72,7.67,4.72,17662,1.7,Ideal,F,VS2,Paris
23391,61.2,57.0,6.29,6.33,3.86,7120,0.94,Ideal,F,VS2,Paris
23392,61.7,55.0,6.42,6.46,3.98,7347,1.01,Ideal,F,VS2,Paris
23393,60.3,56.0,4.24,4.27,2.56,577,0.27,Ideal,F,VS2,Paris
23394,62.0,56.0,5.77,5.75,3.57,2943,0.72,Ideal,F,VS2,Paris
23395,61.5,55.0,4.4,4.42,2.71,645,0.32,Ideal,F,VS2,Paris
23396,62.3,55.0,4.3,4.34,2.69,573,0.3,Ideal,F,VS2,Paris
23397,61.7,54.0,4.79,4.81,2.96,809,0.41,Ideal,F,VS2,Paris
23398,61.6,55.0,4.36,4.38,2.69,757,0.31,Ideal,F,VS2,Paris
23399,61.2,56.0,6.25,6.3,3.84,5805,0.92,Ideal,F,VS2,Paris
23400,61.0,55.0,5.17,5.21,3.17,1591,0.51,Ideal,F,VS2,Paris
23401,62.7,56.0,6.39,6.44,4.02,6479,1.02,Ideal,F,VS2,Paris
23402,62.4,57.0,7.65,7.57,4.75,17360,1.7,Ideal,F,VS2,Paris
23403,60.0,57.0,5.36,5.38,3.22,1739,0.56,Ideal,F,VS2,Paris
23404,61.8,55.4,5.13,5.17,3.18,1620,0.52,Ideal,F,VS2,Paris
23405,61.7,55.0,4.41,4.4,2.72,828,0.32,Ideal,F,VS2,Paris
23406,62.0,55.0,7.41,7.45,4.61,17108,1.56,Ideal,F,VS2,Paris
23407,62.1,54.0,5.68,5.72,3.54,2780,0.71,Ideal,F,VS2,Paris
23408,61.0,57.0,4.76,4.81,2.92,863,0.41,Ideal,F,VS2,Paris
23409,62.7,55.0,5.32,5.27,3.32,2318,0.56,Ideal,F,VS2,Paris
23410,62.2,56.0,5.74,5.71,3.56,2915,0.71,Ideal,F,VS2,Paris
23411,62.1,57.0,6.34,6.38,3.95,5929,1.0,Ideal,F,VS2,Paris
23412,62.0,56.0,6.46,6.51,4.02,6416,1.01,Ideal,F,VS2,Paris
23413,61.0,57.0,6.38,6.5,3.93,6416,1.01,Ideal,F,VS2,Paris
23414,62.3,55.0,4.42,4.47,2.77,666,0.33,Ideal,F,VS2,Paris
23415,62.6,55.0,4.29,4.33,2.7,625,0.31,Ideal,F,VS2,Paris
23416,60.3,56.0,6.5,6.56,3.94,6672,1.01,Ideal,F,VS2,Paris
23417,61.7,56.0,4.04,4.07,2.5,535,0.25,Ideal,F,VS2,Paris
23418,62.6,59.0,7.31,7.33,4.58,8770,1.51,Premium,J,VVS2,Paris
23419,62.1,60.0,7.33,7.36,4.56,11392,1.52,Very Good,J,VVS2,Paris
23420,61.7,54.6,4.65,4.69,2.89,670,0.38,Ideal,J,VVS2,Paris
23421,62.4,57.0,5.48,5.51,3.43,1709,0.64,Ideal,J,VVS2,Paris
23422,62.1,56.0,4.31,4.32,2.68,439,0.3,Ideal,J,VVS2,Paris
23423,61.1,58.0,6.49,6.57,3.99,5242,1.04,Ideal,J,VVS2,Paris
23424,62.5,53.0,4.74,4.79,2.98,662,0.4,Ideal,J,VVS2,Paris
23425,60.2,57.0,6.31,6.34,3.81,3826,0.91,Ideal,J,VVS2,Paris
23426,59.0,59.0,4.27,4.24,2.51,799,0.27,Premium,E,VVS2,Paris
23427,61.6,59.0,6.46,6.42,3.97,9050,1.0,Premium,E,VVS2,Paris
23428,61.8,58.0,3.94,3.92,2.43,680,0.23,Premium,E,VVS2,Paris
23429,61.8,59.0,6.42,6.39,3.96,9711,1.01,Premium,E,VVS2,Paris
23430,63.8,58.0,4.67,4.7,2.99,1019,0.41,Very Good,E,VVS2,Paris
23431,60.2,60.0,5.81,5.85,3.51,3565,0.73,Very Good,E,VVS2,Paris
23432,58.0,60.0,4.04,4.07,2.35,465,0.23,Very Good,E,VVS2,Paris
23433,59.8,57.0,4.28,4.32,2.57,642,0.28,Very Good,E,VVS2,Paris
23434,63.1,56.0,3.92,3.97,2.49,552,0.24,Very Good,E,VVS2,Paris
23435,61.4,59.0,5.1,5.16,3.15,2211,0.51,Very Good,E,VVS2,Paris
23436,61.8,56.0,5.13,5.16,3.18,2320,0.51,Very Good,E,VVS2,Paris
23437,58.8,59.0,4.46,4.45,2.62,704,0.31,Very Good,E,VVS2,Paris
23438,60.5,55.0,5.82,5.85,3.53,3798,0.72,Very Good,E,VVS2,Paris
23439,59.4,60.0,4.88,4.91,2.91,1262,0.42,Very Good,E,VVS2,Paris
23440,60.2,59.0,4.07,4.14,2.47,575,0.25,Very Good,E,VVS2,Paris
23441,62.5,59.0,4.09,4.14,2.57,620,0.27,Very Good,E,VVS2,Paris
23442,58.9,63.0,4.05,4.07,2.39,485,0.24,Very Good,E,VVS2,Paris
23443,62.4,58.0,3.96,3.99,2.48,552,0.24,Very Good,E,VVS2,Paris
23444,61.1,62.0,3.92,3.94,2.4,485,0.23,Very Good,E,VVS2,Paris
23445,61.5,58.0,6.78,6.87,4.2,12100,1.18,Very Good,E,VVS2,Paris
23446,62.8,57.0,5.74,5.78,3.62,4005,0.75,Very Good,E,VVS2,Paris
23447,61.6,62.0,5.04,5.09,3.12,2437,0.5,Good,E,VVS2,Paris
23448,62.0,56.0,4.72,4.76,2.94,1187,0.41,Ideal,E,VVS2,Paris
23449,62.3,55.0,4.49,4.53,2.81,826,0.34,Ideal,E,VVS2,Paris
23450,61.7,58.0,3.96,4.01,2.46,526,0.24,Ideal,E,VVS2,Paris
23451,62.2,54.0,4.79,4.76,2.97,1243,0.41,Ideal,E,VVS2,Paris
23452,61.8,54.0,6.56,6.61,4.07,10453,1.07,Ideal,E,VVS2,Paris
23453,61.7,57.0,4.34,4.31,2.67,1013,0.3,Ideal,E,VVS2,Paris
23454,61.1,56.0,4.8,4.85,2.95,1187,0.41,Ideal,E,VVS2,Paris
23455,61.1,56.0,4.85,4.8,2.95,1243,0.41,Ideal,E,VVS2,Paris
23456,61.7,56.0,4.33,4.36,2.68,816,0.31,Ideal,E,VVS2,Paris
23457,61.6,56.0,6.69,6.71,4.13,11115,1.13,Ideal,E,VVS2,Paris
23458,62.3,56.0,4.37,4.4,2.73,842,0.32,Ideal,E,VVS2,Paris
23459,62.1,54.6,5.31,5.35,3.31,2442,0.57,Ideal,E,VVS2,Paris
23460,62.2,53.8,4.62,4.66,2.88,1073,0.38,Ideal,E,VVS2,Paris
23461,60.8,57.0,4.39,4.36,2.66,1046,0.31,Ideal,E,VVS2,Paris
23462,61.6,57.0,4.13,4.18,2.56,597,0.26,Ideal,E,VVS2,Paris
23463,62.0,55.0,4.3,4.34,2.68,743,0.3,Ideal,E,VVS2,Paris
23464,62.3,57.0,4.29,4.32,2.68,766,0.3,Ideal,E,VVS2,Paris
23465,61.0,57.0,6.61,6.57,4.02,9901,1.04,Ideal,E,VVS2,Paris
23466,61.5,57.0,4.92,4.87,3.01,1063,0.44,Premium,I,VVS2,Paris
23467,62.1,56.0,4.45,4.41,2.75,743,0.33,Premium,I,VVS2,Paris
23468,61.0,58.0,4.46,4.42,2.71,743,0.33,Premium,I,VVS2,Paris
23469,60.6,58.0,5.84,5.78,3.52,2519,0.73,Premium,I,VVS2,Paris
23470,62.2,57.0,4.37,4.34,2.71,698,0.31,Premium,I,VVS2,Paris
23471,61.9,56.0,7.35,7.38,4.56,9416,1.51,Very Good,I,VVS2,Paris
23472,61.6,57.0,4.43,4.45,2.73,552,0.33,Very Good,I,VVS2,Paris
23473,62.7,58.0,4.65,4.67,2.92,817,0.39,Very Good,I,VVS2,Paris
23474,61.6,56.0,4.06,4.09,2.51,455,0.25,Very Good,I,VVS2,Paris
23475,63.1,56.0,4.72,4.75,2.99,827,0.41,Good,I,VVS2,Paris
23476,62.0,54.0,4.74,4.77,2.95,758,0.4,Ideal,I,VVS2,Paris
23477,62.4,56.0,4.41,4.43,2.76,579,0.33,Ideal,I,VVS2,Paris
23478,63.3,57.0,5.77,5.73,3.64,2485,0.73,Ideal,I,VVS2,Paris
23479,62.2,55.0,4.3,4.32,2.68,515,0.3,Ideal,I,VVS2,Paris
23480,62.2,58.0,4.6,4.56,2.85,1010,0.37,Premium,G,VVS2,Paris
23481,60.8,59.0,4.41,4.44,2.69,730,0.32,Premium,G,VVS2,Paris
23482,61.8,59.0,5.16,5.13,3.18,2012,0.52,Premium,G,VVS2,Paris
23483,60.9,57.0,4.5,4.43,2.72,965,0.33,Premium,G,VVS2,Paris
23484,61.7,56.0,4.51,4.47,2.77,995,0.34,Premium,G,VVS2,Paris
23485,61.8,58.0,5.67,5.63,3.49,2874,0.7,Premium,G,VVS2,Paris
23486,62.0,59.0,4.41,4.46,2.75,752,0.33,Premium,G,VVS2,Paris
23487,62.3,58.0,4.35,4.38,2.72,730,0.32,Premium,G,VVS2,Paris
23488,62.4,56.0,4.53,4.47,2.81,1024,0.35,Premium,G,VVS2,Paris
23489,62.5,55.0,6.84,6.8,4.26,9757,1.21,Premium,G,VVS2,Paris
23490,61.3,59.0,4.42,4.45,2.72,722,0.33,Premium,G,VVS2,Paris
23491,61.7,59.0,6.44,6.37,3.95,7466,1.01,Premium,G,VVS2,Paris
23492,62.1,56.0,5.81,5.85,3.63,3655,0.76,Very Good,G,VVS2,Paris
23493,62.2,57.0,4.36,4.38,2.72,730,0.32,Very Good,G,VVS2,Paris
23494,62.4,56.0,4.27,4.3,2.67,631,0.3,Very Good,G,VVS2,Paris
23495,61.3,57.0,4.29,4.33,2.64,684,0.3,Very Good,G,VVS2,Paris
23496,62.7,57.0,7.33,7.38,4.61,14938,1.51,Very Good,G,VVS2,Paris
23497,62.9,56.0,6.56,6.6,4.14,7695,1.06,Very Good,G,VVS2,Paris
23498,59.1,60.0,4.69,4.71,2.78,844,0.37,Very Good,G,VVS2,Paris
23499,63.5,55.0,5.09,5.05,3.22,1842,0.51,Very Good,G,VVS2,Paris
23500,60.7,61.0,4.7,4.73,2.86,958,0.39,Very Good,G,VVS2,Paris
23501,61.8,59.0,6.75,6.77,4.18,8689,1.19,Very Good,G,VVS2,Paris
23502,60.9,57.0,4.43,4.5,2.72,752,0.33,Very Good,G,VVS2,Paris
23503,63.1,56.0,4.23,4.2,2.66,878,0.3,Very Good,G,VVS2,Paris
23504,63.8,56.0,4.24,4.28,2.72,707,0.31,Good,G,VVS2,Paris
23505,63.8,56.0,4.28,4.24,2.72,907,0.31,Good,G,VVS2,Paris
23506,62.6,58.0,6.1,6.13,3.83,4668,0.9,Good,G,VVS2,Paris
23507,63.4,59.0,4.26,4.29,2.71,707,0.31,Good,G,VVS2,Paris
23508,64.1,58.0,6.1,6.06,3.9,4464,0.91,Good,G,VVS2,Paris
23509,61.6,55.0,4.42,4.41,2.72,936,0.32,Ideal,G,VVS2,Paris
23510,62.8,57.0,5.07,5.05,3.18,1858,0.5,Ideal,G,VVS2,Paris
23511,62.5,53.0,4.37,4.4,2.74,677,0.31,Ideal,G,VVS2,Paris
23512,62.4,57.0,5.71,5.79,3.59,3777,0.73,Ideal,G,VVS2,Paris
23513,62.0,55.0,7.02,7.08,4.37,11955,1.34,Ideal,G,VVS2,Paris
23514,61.6,55.0,5.13,5.16,3.17,2197,0.51,Ideal,G,VVS2,Paris
23515,61.1,56.0,5.19,5.15,3.16,1974,0.51,Ideal,G,VVS2,Paris
23516,60.5,56.0,7.45,7.42,4.5,15303,1.51,Ideal,G,VVS2,Paris
23517,59.8,54.0,6.58,6.54,3.92,7885,1.0,Ideal,G,VVS2,Paris
23518,61.2,56.0,5.25,5.3,3.22,1914,0.54,Ideal,G,VVS2,Paris
23519,60.4,56.0,4.8,4.83,2.91,1007,0.41,Ideal,G,VVS2,Paris
23520,61.5,55.0,4.58,4.62,2.83,794,0.36,Ideal,G,VVS2,Paris
23521,62.4,57.0,6.94,6.97,4.34,10614,1.29,Ideal,G,VVS2,Paris
23522,61.1,57.0,4.35,4.32,2.65,878,0.3,Ideal,G,VVS2,Paris
23523,61.5,55.0,5.95,5.99,3.68,4740,0.8,Ideal,G,VVS2,Paris
23524,62.1,57.0,5.15,5.13,3.19,1932,0.52,Ideal,G,VVS2,Paris
23525,61.0,57.0,6.57,6.55,4.0,8044,1.06,Ideal,G,VVS2,Paris
23526,61.6,57.0,6.51,6.48,4.0,8020,1.03,Ideal,G,VVS2,Paris
23527,60.5,56.0,5.36,5.37,3.24,1948,0.55,Ideal,G,VVS2,Paris
23528,61.2,56.0,5.16,5.17,3.16,2303,0.51,Ideal,G,VVS2,Paris
23529,62.5,57.0,7.36,7.3,4.58,15197,1.54,Ideal,G,VVS2,Paris
23530,61.5,57.0,5.74,5.78,3.54,3909,0.71,Ideal,G,VVS2,Paris
23531,61.9,55.0,5.2,5.3,3.25,1927,0.54,Ideal,G,VVS2,Paris
23532,61.7,56.0,5.23,5.2,3.22,2051,0.53,Ideal,G,VVS2,Paris
23533,61.2,57.0,6.48,6.52,3.98,8483,1.03,Ideal,G,VVS2,Paris
23534,62.3,56.0,4.07,4.1,2.54,545,0.26,Ideal,G,VVS2,Paris
23535,61.4,56.0,4.42,4.44,2.72,692,0.32,Ideal,G,VVS2,Paris
23536,60.5,58.0,5.3,5.34,3.22,2016,0.55,Ideal,G,VVS2,Paris
23537,62.0,58.0,6.36,6.39,3.95,7597,1.01,Ideal,G,VVS2,Paris
23538,61.8,56.0,5.11,5.15,3.16,2197,0.51,Ideal,G,VVS2,Paris
23539,62.2,56.0,5.08,5.11,3.17,1842,0.5,Ideal,G,VVS2,Paris
23540,62.5,53.0,4.31,4.33,2.7,655,0.3,Ideal,G,VVS2,Paris
23541,61.9,55.0,4.77,4.79,2.96,1238,0.41,Ideal,G,VVS2,Paris
23542,61.5,57.0,6.67,6.71,4.12,8889,1.13,Ideal,G,VVS2,Paris
23543,61.6,56.0,5.37,5.4,3.31,2135,0.58,Ideal,G,VVS2,Paris
23544,61.8,56.0,4.36,4.31,2.68,907,0.31,Ideal,G,VVS2,Paris
23545,61.9,57.0,5.22,5.25,3.24,1981,0.54,Ideal,G,VVS2,Paris
23546,61.8,56.0,4.31,4.36,2.68,707,0.31,Ideal,G,VVS2,Paris
23547,62.5,56.0,5.25,5.22,3.27,2129,0.55,Ideal,G,VVS2,Paris
23548,62.7,55.0,4.46,4.41,2.78,965,0.33,Ideal,G,VVS2,Paris
23549,61.0,57.0,4.58,4.54,2.78,1024,0.35,Ideal,G,VVS2,Paris
23550,60.6,57.0,4.35,4.33,2.63,878,0.3,Ideal,G,VVS2,Paris
23551,61.4,54.0,7.22,7.3,4.44,12462,1.39,Ideal,G,VVS2,Paris
23552,61.3,57.0,6.83,6.85,4.19,10568,1.21,Ideal,G,VVS2,Paris
23553,60.6,57.0,6.54,6.5,3.95,7366,1.01,Ideal,G,VVS2,Paris
23554,62.4,56.0,4.33,4.36,2.71,707,0.31,Ideal,G,VVS2,Paris
23555,62.2,59.0,4.12,4.08,2.55,799,0.27,Premium,D,VVS2,Paris
23556,62.6,58.0,5.4,5.34,3.36,2538,0.59,Premium,D,VVS2,Paris
23557,59.8,60.0,5.28,5.22,3.14,2467,0.52,Premium,D,VVS2,Paris
23558,62.6,59.0,6.11,6.15,3.84,6872,0.9,Very Good,D,VVS2,Paris
23559,59.1,59.9,4.71,4.75,2.79,1225,0.38,Very Good,D,VVS2,Paris
23560,60.0,57.0,4.45,4.49,2.68,809,0.32,Very Good,D,VVS2,Paris
23561,60.7,59.0,5.6,5.67,3.42,4311,0.66,Very Good,D,VVS2,Paris
23562,62.4,58.0,3.94,4.01,2.48,552,0.24,Very Good,D,VVS2,Paris
23563,59.4,59.0,5.88,5.94,3.51,4656,0.75,Very Good,D,VVS2,Paris
23564,65.4,57.0,6.2,6.16,4.04,8716,1.01,Fair,D,VVS2,Paris
23565,61.5,61.0,5.61,5.65,3.46,3369,0.69,Good,D,VVS2,Paris
23566,61.3,56.0,4.78,4.75,2.92,1323,0.4,Ideal,D,VVS2,Paris
23567,62.9,56.0,4.29,4.27,2.69,965,0.3,Ideal,D,VVS2,Paris
23568,62.3,56.0,6.59,6.64,4.12,12390,1.11,Ideal,D,VVS2,Paris
23569,62.0,57.0,6.52,6.54,4.05,11837,1.06,Ideal,D,VVS2,Paris
23570,61.3,55.8,4.43,4.44,2.71,1048,0.32,Ideal,D,VVS2,Paris
23571,61.6,56.0,4.34,4.38,2.69,766,0.31,Ideal,D,VVS2,Paris
23572,62.1,57.0,4.27,4.3,2.66,814,0.3,Ideal,D,VVS2,Paris
23573,60.1,56.0,4.43,4.46,2.67,777,0.31,Ideal,D,VVS2,Paris
23574,61.9,55.0,5.41,5.45,3.36,3382,0.6,Ideal,D,VVS2,Paris
23575,61.9,55.0,4.36,4.39,2.71,777,0.31,Ideal,D,VVS2,Paris
23576,62.6,55.0,6.89,6.94,4.33,13803,1.24,Ideal,D,VVS2,Paris
23577,61.5,56.0,4.18,4.15,2.56,752,0.27,Ideal,D,VVS2,Paris
23578,61.4,56.0,4.75,4.8,2.93,1078,0.4,Ideal,D,VVS2,Paris
23579,61.9,56.0,4.39,4.37,2.71,982,0.31,Ideal,D,VVS2,Paris
23580,61.9,56.0,4.76,4.74,2.94,1323,0.4,Ideal,D,VVS2,Paris
23581,60.6,58.0,4.6,4.58,2.78,932,0.36,Premium,H,VVS2,Paris
23582,62.0,55.0,4.28,4.32,2.67,533,0.3,Very Good,H,VVS2,Paris
23583,59.1,60.0,6.6,6.66,3.92,6166,1.04,Very Good,H,VVS2,Paris
23584,63.1,60.0,4.28,4.24,2.69,776,0.3,Very Good,H,VVS2,Paris
23585,60.6,58.0,4.33,4.35,2.63,605,0.3,Very Good,H,VVS2,Paris
23586,61.1,56.0,5.89,5.92,3.61,3208,0.77,Very Good,H,VVS2,Paris
23587,62.6,56.0,3.92,3.95,2.46,431,0.23,Very Good,H,VVS2,Paris
23588,60.9,58.0,7.56,7.65,4.63,12459,1.58,Very Good,H,VVS2,Paris
23589,62.4,56.0,4.35,4.37,2.72,596,0.32,Very Good,H,VVS2,Paris
23590,63.0,58.0,5.64,5.72,3.58,2709,0.71,Very Good,H,VVS2,Paris
23591,62.2,56.0,5.32,5.35,3.31,1726,0.57,Very Good,H,VVS2,Paris
23592,59.5,64.0,6.44,6.41,3.82,4592,1.0,Good,H,VVS2,Paris
23593,63.7,55.0,4.24,4.27,2.71,605,0.3,Good,H,VVS2,Paris
23594,63.7,54.0,5.72,5.62,3.61,2477,0.7,Good,H,VVS2,Paris
23595,63.8,57.0,5.61,5.51,3.55,2657,0.7,Good,H,VVS2,Paris
23596,62.2,54.6,4.62,4.66,2.89,832,0.38,Ideal,H,VVS2,Paris
23597,61.2,56.0,4.43,4.4,2.7,828,0.32,Ideal,H,VVS2,Paris
23598,61.6,54.0,7.25,7.29,4.48,10129,1.43,Ideal,H,VVS2,Paris
23599,61.8,55.7,4.08,4.1,2.53,478,0.26,Ideal,H,VVS2,Paris
23600,62.3,53.0,6.64,6.7,4.16,7091,1.12,Ideal,H,VVS2,Paris
23601,62.3,57.0,4.73,4.71,2.94,1125,0.4,Ideal,H,VVS2,Paris
23602,62.8,56.0,7.32,7.3,4.59,12764,1.52,Ideal,H,VVS2,Paris
23603,62.1,56.0,4.28,4.32,2.67,605,0.3,Ideal,H,VVS2,Paris
23604,61.3,57.0,4.33,4.31,2.65,776,0.3,Ideal,H,VVS2,Paris
23605,62.8,57.0,4.33,4.3,2.71,802,0.31,Ideal,H,VVS2,Paris
23606,61.9,55.0,4.37,4.39,2.71,645,0.32,Ideal,H,VVS2,Paris
23607,62.4,56.0,4.78,4.8,2.99,921,0.42,Ideal,H,VVS2,Paris
23608,62.2,55.0,5.71,5.76,3.57,3235,0.7,Ideal,H,VVS2,Paris
23609,60.8,59.0,4.72,4.76,2.88,1088,0.4,Premium,F,VVS2,Paris
23610,62.5,59.0,5.68,5.61,3.53,3018,0.7,Premium,F,VVS2,Paris
23611,61.5,59.0,6.4,6.38,3.93,9139,1.0,Premium,F,VVS2,Paris
23612,62.2,56.0,5.72,5.63,3.53,3018,0.7,Premium,F,VVS2,Paris
23613,60.4,59.0,6.49,6.45,3.91,9231,1.01,Premium,F,VVS2,Paris
23614,61.6,58.0,4.35,4.28,2.66,945,0.3,Premium,F,VVS2,Paris
